store_name,product_name,analysis_month,monthly_inventory,monthly_sales,inventory_sales_diff,inventory_status
"Central Square","PlayOn Grocery Item 203",24-02,0,2,-2,"within demand"
"Central Square","Zenon Fashion Item 204",24-02,0,3,-3,"within demand"
"Central Square","UrbanX Electronics Item 206",24-02,55,0,55,"inventory issue"
"Central Square","Pulse Toys Item 207",24-02,42,3,39,"inventory issue"
"Central Square","UrbanX Books Item 208",24-02,-5,3,-8,"inventory issue"
"Central Square","Acme Sports Item 209",24-02,0,4,-4,"within demand"
"Central Square","Nova Books Item 210",24-02,0,3,-3,"within demand"
"Central Square","Pulse Home Item 211",24-02,0,6,-6,"inventory issue"
"Central Square","UrbanX Books Item 212",24-02,-4,2,-6,"inventory issue"
"Central Square","UrbanX Grocery Item 213",24-02,-4,0,-4,"within demand"
"Central Square","Luxe Electronics Item 214",24-02,20,0,20,"inventory issue"
"Central Square","Freshly Home Item 216",24-02,19,0,19,"inventory issue"
"Central Square","Acme Books Item 217",24-02,-2,0,-2,"within demand"
"Central Square","Freshly Beauty Item 218",24-02,0,0,0,"within demand"
"Central Square","Luxe Toys Item 219",24-02,-3,0,-3,"within demand"
"Central Square","Nova Electronics Item 221",24-02,-3,3,-6,"inventory issue"
"Central Square","Freshly Beauty Item 223",24-02,20,5,15,"inventory issue"
"Central Square","Acme Beauty Item 224",24-02,0,3,-3,"within demand"
"Central Square","Zenon Fashion Item 226",24-02,-1,0,-1,"within demand"
"Central Square","Luxe Toys Item 227",24-02,-5,0,-5,"within demand"
"Central Square","PlayOn Toys Item 228",24-02,27,0,27,"inventory issue"
"Central Square","Acme Sports Item 231",24-02,6,0,6,"inventory issue"
"Central Square","Zenon Grocery Item 232",24-02,-5,0,-5,"within demand"
"Central Square","Luxe Home Item 233",24-02,45,0,45,"inventory issue"
"Central Square","Crafto Beauty Item 234",24-02,3,0,3,"within demand"
"Central Square","UrbanX Toys Item 237",24-02,28,4,24,"inventory issue"
"Central Square","Acme Beauty Item 239",24-02,0,5,-5,"within demand"
"Central Square","Luxe Sports Item 240",24-02,0,5,-5,"within demand"
"Central Square","Crafto Beauty Item 241",24-02,-2,0,-2,"within demand"
"Central Square","Freshly Fashion Item 243",24-02,-4,0,-4,"within demand"
"Central Square","Freshly Grocery Item 244",24-02,0,0,0,"within demand"
"Central Square","Crafto Beauty Item 246",24-02,-1,10,-11,"inventory issue"
"Central Square","PlayOn Books Item 247",24-02,0,8,-8,"inventory issue"
"Central Square","Freshly Grocery Item 248",24-02,2,0,2,"within demand"
"Central Square","Pulse Beauty Item 249",24-02,0,3,-3,"within demand"
"Central Square","Pulse Books Item 250",24-02,0,1,-1,"within demand"
"Central Square","Freshly Books Item 253",24-02,37,0,37,"inventory issue"
"Central Square","Crafto Beauty Item 254",24-02,-4,0,-4,"within demand"
"Central Square","Zenon Fashion Item 255",24-02,-6,0,-6,"inventory issue"
"Central Square","Freshly Fashion Item 256",24-02,23,0,23,"inventory issue"
"Central Square","Nova Books Item 257",24-02,-4,4,-8,"inventory issue"
"Central Square","Zenon Toys Item 258",24-02,26,0,26,"inventory issue"
"Central Square","EcoWare Electronics Item 259",24-02,-5,0,-5,"within demand"
"Central Square","Crafto Sports Item 260",24-02,0,5,-5,"within demand"
"Central Square","Freshly Toys Item 261",24-02,0,9,-9,"inventory issue"
"Central Square","Nova Beauty Item 263",24-02,0,2,-2,"within demand"
"Central Square","Zenon Electronics Item 264",24-02,0,2,-2,"within demand"
"Central Square","EcoWare Grocery Item 267",24-02,0,2,-2,"within demand"
"Central Square","Freshly Home Item 268",24-02,0,5,-5,"within demand"
"Central Square","PlayOn Grocery Item 269",24-02,-5,3,-8,"inventory issue"
"Central Square","Pulse Beauty Item 270",24-02,43,1,42,"inventory issue"
"Central Square","Acme Grocery Item 271",24-02,46,0,46,"inventory issue"
"Central Square","Zenon Beauty Item 272",24-02,0,7,-7,"inventory issue"
"Central Square","Pulse Sports Item 273",24-02,0,2,-2,"within demand"
"Central Square","Nova Sports Item 274",24-02,-7,5,-12,"inventory issue"
"Central Square","PlayOn Beauty Item 275",24-02,-3,0,-3,"within demand"
"Central Square","Zenon Grocery Item 277",24-02,-6,7,-13,"inventory issue"
"Central Square","EcoWare Toys Item 279",24-02,-2,3,-5,"within demand"
"Central Square","Crafto Electronics Item 280",24-02,50,1,49,"inventory issue"
"Central Square","Acme Grocery Item 281",24-02,33,0,33,"inventory issue"
"Central Square","UrbanX Books Item 282",24-02,20,0,20,"inventory issue"
"Central Square","Pulse Fashion Item 283",24-02,-2,0,-2,"within demand"
"Central Square","Acme Sports Item 284",24-02,2,2,0,"within demand"
"Central Square","Pulse Home Item 285",24-02,1,4,-3,"within demand"
"Central Square","Crafto Sports Item 286",24-02,-2,0,-2,"within demand"
"Central Square","UrbanX Home Item 287",24-02,-4,0,-4,"within demand"
"Central Square","Pulse Grocery Item 289",24-02,47,8,39,"inventory issue"
"Central Square","Freshly Sports Item 291",24-02,-3,0,-3,"within demand"
"Central Square","Acme Sports Item 292",24-02,0,5,-5,"within demand"
"Central Square","Nova Electronics Item 294",24-02,-3,0,-3,"within demand"
"Central Square","Crafto Fashion Item 295",24-02,22,4,18,"inventory issue"
"Central Square","EcoWare Home Item 297",24-02,0,2,-2,"within demand"
"Central Square","UrbanX Books Item 298",24-02,-4,0,-4,"within demand"
"Central Square","Zenon Toys Item 300",24-02,0,5,-5,"within demand"
"Central Square","PlayOn Toys Item 1",24-03,11,0,11,"inventory issue"
"Central Square","Freshly Books Item 2",24-03,33,0,33,"inventory issue"
"Central Square","PlayOn Beauty Item 4",24-03,0,3,-3,"within demand"
"Central Square","Freshly Beauty Item 5",24-03,-3,0,-3,"within demand"
"Central Square","PlayOn Toys Item 7",24-03,13,0,13,"inventory issue"
"Central Square","Luxe Home Item 8",24-03,34,2,32,"inventory issue"
"Central Square","EcoWare Grocery Item 9",24-03,2,7,-5,"within demand"
"Central Square","Freshly Electronics Item 10",24-03,18,0,18,"inventory issue"
"Central Square","UrbanX Fashion Item 12",24-03,8,7,1,"within demand"
"Central Square","EcoWare Toys Item 15",24-03,15,7,8,"inventory issue"
"Central Square","EcoWare Fashion Item 16",24-03,0,5,-5,"within demand"
"Central Square","PlayOn Home Item 17",24-03,1,0,1,"within demand"
"Central Square","Nova Books Item 18",24-03,0,3,-3,"within demand"
"Central Square","Crafto Beauty Item 19",24-03,35,4,31,"inventory issue"
"Central Square","PlayOn Grocery Item 20",24-03,23,0,23,"inventory issue"
"Central Square","Luxe Books Item 21",24-03,35,1,34,"inventory issue"
"Central Square","Crafto Grocery Item 22",24-03,-1,4,-5,"within demand"
"Central Square","PlayOn Beauty Item 23",24-03,37,4,33,"inventory issue"
"Central Square","EcoWare Grocery Item 24",24-03,-5,3,-8,"inventory issue"
"Central Square","Nova Electronics Item 25",24-03,23,0,23,"inventory issue"
"Central Square","UrbanX Grocery Item 26",24-03,-2,0,-2,"within demand"
"Central Square","Crafto Fashion Item 27",24-03,13,0,13,"inventory issue"
"Central Square","PlayOn Fashion Item 28",24-03,1,0,1,"within demand"
"Central Square","Acme Books Item 29",24-03,0,4,-4,"within demand"
"Central Square","Zenon Fashion Item 30",24-03,-3,1,-4,"within demand"
"Central Square","UrbanX Fashion Item 31",24-03,25,0,25,"inventory issue"
"Central Square","Acme Grocery Item 32",24-03,0,1,-1,"within demand"
"Central Square","Nova Electronics Item 33",24-03,-1,0,-1,"within demand"
"Central Square","EcoWare Fashion Item 34",24-03,0,3,-3,"within demand"
"Central Square","Pulse Grocery Item 36",24-03,0,4,-4,"within demand"
"Central Square","Pulse Fashion Item 37",24-03,-2,0,-2,"within demand"
"Central Square","Acme Grocery Item 38",24-03,1,0,1,"within demand"
"Central Square","UrbanX Toys Item 41",24-03,-6,2,-8,"inventory issue"
"Central Square","Luxe Beauty Item 42",24-03,0,5,-5,"within demand"
"Central Square","UrbanX Home Item 43",24-03,0,5,-5,"within demand"
"Central Square","EcoWare Fashion Item 44",24-03,-1,2,-3,"within demand"
"Central Square","Pulse Beauty Item 46",24-03,-2,0,-2,"within demand"
"Central Square","Crafto Beauty Item 49",24-03,41,0,41,"inventory issue"
"Central Square","Pulse Toys Item 50",24-03,-4,0,-4,"within demand"
"Central Square","Crafto Books Item 51",24-03,31,3,28,"inventory issue"
"Central Square","Luxe Fashion Item 52",24-03,-3,5,-8,"inventory issue"
"Central Square","UrbanX Books Item 53",24-03,44,3,41,"inventory issue"
"Central Square","EcoWare Electronics Item 54",24-03,-2,0,-2,"within demand"
"Central Square","Luxe Beauty Item 55",24-03,9,0,9,"inventory issue"
"Central Square","Zenon Beauty Item 56",24-03,4,0,4,"within demand"
"Central Square","PlayOn Electronics Item 57",24-03,24,0,24,"inventory issue"
"Central Square","EcoWare Electronics Item 58",24-03,0,0,0,"within demand"
"Central Square","Pulse Home Item 59",24-03,0,1,-1,"within demand"
"Central Square","EcoWare Books Item 61",24-03,0,4,-4,"within demand"
"Central Square","Acme Fashion Item 62",24-03,-4,0,-4,"within demand"
"Central Square","Crafto Grocery Item 63",24-03,24,4,20,"inventory issue"
"Central Square","Nova Electronics Item 64",24-03,27,0,27,"inventory issue"
"Central Square","Acme Grocery Item 65",24-03,-3,3,-6,"inventory issue"
"Central Square","Nova Electronics Item 66",24-03,19,0,19,"inventory issue"
"Central Square","Luxe Fashion Item 67",24-03,-1,0,-1,"within demand"
"Central Square","EcoWare Books Item 68",24-03,-3,0,-3,"within demand"
"Central Square","Acme Books Item 69",24-03,-5,0,-5,"within demand"
"Central Square","Acme Grocery Item 71",24-03,27,0,27,"inventory issue"
"Central Square","Acme Electronics Item 72",24-03,-2,4,-6,"inventory issue"
"Central Square","Crafto Sports Item 73",24-03,3,0,3,"within demand"
"Central Square","Acme Home Item 74",24-03,-1,0,-1,"within demand"
"Central Square","UrbanX Sports Item 75",24-03,29,0,29,"inventory issue"
"Central Square","Nova Books Item 76",24-03,0,2,-2,"within demand"
"Central Square","PlayOn Fashion Item 78",24-03,0,7,-7,"inventory issue"
"Central Square","Freshly Grocery Item 79",24-03,11,0,11,"inventory issue"
"Central Square","Acme Electronics Item 80",24-03,-2,0,-2,"within demand"
"Central Square","Acme Electronics Item 81",24-03,20,4,16,"inventory issue"
"Central Square","Pulse Electronics Item 83",24-03,72,0,72,"inventory issue"
"Central Square","Pulse Fashion Item 84",24-03,8,0,8,"inventory issue"
"Central Square","Pulse Grocery Item 85",24-03,18,0,18,"inventory issue"
"Central Square","Luxe Fashion Item 86",24-03,-3,0,-3,"within demand"
"Central Square","Nova Electronics Item 87",24-03,0,3,-3,"within demand"
"Central Square","UrbanX Fashion Item 88",24-03,26,0,26,"inventory issue"
"Central Square","Freshly Fashion Item 89",24-03,-10,1,-11,"inventory issue"
"Central Square","Pulse Fashion Item 90",24-03,-3,2,-5,"within demand"
"Central Square","Acme Home Item 91",24-03,5,0,5,"within demand"
"Central Square","Acme Beauty Item 92",24-03,0,10,-10,"inventory issue"
"Central Square","Crafto Electronics Item 95",24-03,46,5,41,"inventory issue"
"Central Square","Luxe Toys Item 96",24-03,23,0,23,"inventory issue"
"Central Square","Luxe Toys Item 97",24-03,0,5,-5,"within demand"
"Central Square","Crafto Beauty Item 98",24-03,44,7,37,"inventory issue"
"Central Square","UrbanX Sports Item 99",24-03,0,1,-1,"within demand"
"Central Square","EcoWare Fashion Item 100",24-03,-7,0,-7,"inventory issue"
"Central Square","EcoWare Toys Item 101",24-03,49,0,49,"inventory issue"
"Central Square","Nova Toys Item 102",24-03,26,0,26,"inventory issue"
"Central Square","Zenon Electronics Item 103",24-03,10,3,7,"inventory issue"
"Central Square","Acme Toys Item 105",24-03,0,5,-5,"within demand"
"Central Square","PlayOn Home Item 106",24-03,11,0,11,"inventory issue"
"Central Square","Zenon Toys Item 108",24-03,48,0,48,"inventory issue"
"Central Square","Acme Electronics Item 109",24-03,0,7,-7,"inventory issue"
"Central Square","PlayOn Home Item 111",24-03,18,0,18,"inventory issue"
"Central Square","Acme Books Item 113",24-03,0,1,-1,"within demand"
"Central Square","Zenon Toys Item 114",24-03,2,0,2,"within demand"
"Central Square","PlayOn Books Item 115",24-03,0,2,-2,"within demand"
"Central Square","Zenon Fashion Item 116",24-03,0,2,-2,"within demand"
"Central Square","Pulse Books Item 117",24-03,0,4,-4,"within demand"
"Central Square","Nova Home Item 118",24-03,0,3,-3,"within demand"
"Central Square","Acme Sports Item 119",24-03,0,3,-3,"within demand"
"Central Square","Acme Fashion Item 120",24-03,-3,1,-4,"within demand"
"Central Square","Pulse Fashion Item 121",24-03,-4,0,-4,"within demand"
"Central Square","Zenon Grocery Item 122",24-03,37,0,37,"inventory issue"
"Central Square","Acme Sports Item 123",24-03,-2,0,-2,"within demand"
"Central Square","Acme Electronics Item 125",24-03,0,4,-4,"within demand"
"Central Square","Zenon Sports Item 127",24-03,-3,5,-8,"inventory issue"
"Central Square","UrbanX Home Item 128",24-03,-1,0,-1,"within demand"
"Central Square","EcoWare Home Item 129",24-03,3,1,2,"within demand"
"Central Square","Freshly Fashion Item 130",24-03,0,6,-6,"inventory issue"
"Central Square","Crafto Electronics Item 131",24-03,1,5,-4,"within demand"
"Central Square","Nova Books Item 132",24-03,-3,0,-3,"within demand"
"Central Square","UrbanX Beauty Item 135",24-03,0,5,-5,"within demand"
"Central Square","Luxe Beauty Item 137",24-03,10,0,10,"inventory issue"
"Central Square","Crafto Books Item 138",24-03,2,0,2,"within demand"
"Central Square","Crafto Sports Item 139",24-03,-4,10,-14,"inventory issue"
"Central Square","Luxe Beauty Item 140",24-03,-4,0,-4,"within demand"
"Central Square","Nova Home Item 142",24-03,2,4,-2,"within demand"
"Central Square","Zenon Beauty Item 143",24-03,-2,2,-4,"within demand"
"Central Square","Crafto Grocery Item 144",24-03,-6,0,-6,"inventory issue"
"Central Square","PlayOn Electronics Item 145",24-03,-7,0,-7,"inventory issue"
"Central Square","Freshly Home Item 146",24-03,-5,0,-5,"within demand"
"Central Square","Nova Books Item 147",24-03,-1,1,-2,"within demand"
"Central Square","Pulse Sports Item 148",24-03,-2,0,-2,"within demand"
"Central Square","EcoWare Books Item 149",24-03,30,0,30,"inventory issue"
"Central Square","Acme Sports Item 151",24-03,-5,1,-6,"inventory issue"
"Central Square","PlayOn Grocery Item 152",24-03,-4,3,-7,"inventory issue"
"Central Square","Luxe Books Item 153",24-03,-1,0,-1,"within demand"
"Central Square","EcoWare Books Item 154",24-03,45,5,40,"inventory issue"
"Central Square","Freshly Grocery Item 156",24-03,-5,0,-5,"within demand"
"Central Square","Luxe Fashion Item 158",24-03,8,0,8,"inventory issue"
"Central Square","PlayOn Books Item 160",24-03,1,4,-3,"within demand"
"Central Square","Luxe Fashion Item 161",24-03,-8,1,-9,"inventory issue"
"Central Square","EcoWare Books Item 162",24-03,-2,0,-2,"within demand"
"Central Square","Crafto Toys Item 163",24-03,-1,0,-1,"within demand"
"Central Square","Crafto Home Item 164",24-03,-5,0,-5,"within demand"
"Central Square","Crafto Electronics Item 165",24-03,7,0,7,"inventory issue"
"Central Square","Pulse Books Item 167",24-03,-2,5,-7,"inventory issue"
"Central Square","EcoWare Sports Item 168",24-03,2,0,2,"within demand"
"Central Square","Acme Electronics Item 169",24-03,0,4,-4,"within demand"
"Central Square","Luxe Sports Item 172",24-03,-4,0,-4,"within demand"
"Central Square","EcoWare Books Item 174",24-03,0,1,-1,"within demand"
"Central Square","Acme Fashion Item 175",24-03,0,1,-1,"within demand"
"Central Square","Pulse Fashion Item 176",24-03,0,1,-1,"within demand"
"Central Square","UrbanX Beauty Item 177",24-03,0,8,-8,"inventory issue"
"Central Square","Nova Electronics Item 178",24-03,-8,0,-8,"inventory issue"
"Central Square","Zenon Grocery Item 179",24-03,1,0,1,"within demand"
"Central Square","Luxe Grocery Item 180",24-03,0,4,-4,"within demand"
"Central Square","Zenon Electronics Item 181",24-03,0,1,-1,"within demand"
"Central Square","Nova Sports Item 183",24-03,9,6,3,"within demand"
"Central Square","EcoWare Home Item 185",24-03,9,0,9,"inventory issue"
"Central Square","UrbanX Sports Item 186",24-03,29,0,29,"inventory issue"
"Central Square","Zenon Beauty Item 187",24-03,0,4,-4,"within demand"
"Central Square","Pulse Toys Item 188",24-03,-2,0,-2,"within demand"
"Central Square","Pulse Grocery Item 189",24-03,4,0,4,"within demand"
"Central Square","Acme Fashion Item 191",24-03,0,5,-5,"within demand"
"Central Square","Luxe Sports Item 192",24-03,0,4,-4,"within demand"
"Central Square","Acme Grocery Item 193",24-03,0,5,-5,"within demand"
"Central Square","Acme Toys Item 194",24-03,15,3,12,"inventory issue"
"Central Square","PlayOn Grocery Item 197",24-03,0,2,-2,"within demand"
"Central Square","Nova Fashion Item 198",24-03,19,0,19,"inventory issue"
"Central Square","Crafto Beauty Item 199",24-03,0,7,-7,"inventory issue"
"Central Square","Nova Electronics Item 202",24-03,0,5,-5,"within demand"
"Central Square","Zenon Fashion Item 204",24-03,0,3,-3,"within demand"
"Central Square","UrbanX Electronics Item 206",24-03,-5,1,-6,"inventory issue"
"Central Square","Pulse Toys Item 207",24-03,1,0,1,"within demand"
"Central Square","UrbanX Books Item 208",24-03,-5,0,-5,"within demand"
"Central Square","Acme Sports Item 209",24-03,-2,3,-5,"within demand"
"Central Square","Pulse Home Item 211",24-03,-5,0,-5,"within demand"
"Central Square","UrbanX Books Item 212",24-03,-5,2,-7,"inventory issue"
"Central Square","UrbanX Grocery Item 213",24-03,22,2,20,"inventory issue"
